"","X","subject","educ86","twoyr","female","black","hispanic","bytest","dadmiss","dadvoc","dadsome","dadcoll","mommiss","momvoc","momsome","momcoll","fincome","fincmiss","ownhome","perwhite","urban","cue80","stypc80","stwmfg80","tuition2","tuition4","dist2yr","dist4yr","region_midwest","region_south","region_west","nearer2yr","dad.educ","mom.educ","region","race.ethnicity","outcome","treatment"
"938",938,2755,16,0,0,0,0,64.77,0,0,0,0,0,0,1,0,62000,0,1,98,0,7.2,10911,756.35,1248.27,1248.27,10,10,1,0,0,FALSE,"High School","Some College","Midwest","White/Other",16,0
"939",939,2756,15,0,1,0,0,55.39,0,0,0,0,0,0,0,0,18000,0,1,98,0,7.2,10911,756.35,1248.27,1248.27,10,10,1,0,0,FALSE,"High School","High School","Midwest","White/Other",15,0
"940",940,2757,15,0,0,0,0,61.92,0,1,0,0,0,0,0,0,0,1,1,98,0,7.2,10911,756.35,1248.27,1248.27,10,10,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",15,0
"941",941,2759,17,0,1,0,0,55.37,0,0,0,1,0,0,0,1,22500,0,1,98,0,8,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",17,0
"942",942,2763,14,0,0,0,0,63.02,0,0,0,1,0,0,0,1,31500,0,1,99,0,7.8,10911,756.35,1248.27,1248.27,12,12,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",14,0
"943",943,2764,15,0,0,0,1,55.21,0,0,1,0,0,0,1,0,62000,0,1,99,0,7.8,10911,756.35,1248.27,1248.27,12,12,1,0,0,FALSE,"Some College","Some College","Midwest","Hispanic",15,0
"944",944,2767,14,0,0,1,0,58.46,0,1,0,0,0,0,0,0,18000,0,0,69,1,9.3,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"Voc","High School","Midwest","Black",14,0
"945",945,2770,15,0,1,0,0,61.6,0,0,1,0,0,0,0,0,18000,0,0,69,1,9.3,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",15,0
"946",946,2772,16,0,1,0,0,59.62,0,0,0,1,0,0,0,1,0,1,1,69,1,9.3,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"947",947,2773,16,0,1,0,0,55.63,0,0,0,1,0,1,0,0,62000,0,1,69,1,9.3,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"College Grad","Voc","Midwest","White/Other",16,0
"948",948,2776,15,0,1,1,0,56.76,1,0,0,0,0,1,0,0,22500,0,1,60,1,7.2,10911,756.35,1248.27,1248.27,4,4,1,0,0,FALSE,"Missing","Voc","Midwest","Black",15,0
"949",949,2777,15,0,0,0,0,59.08,0,0,1,0,0,0,0,0,31500,0,1,94,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",15,0
"950",950,2778,14,0,0,0,0,58.27,0,0,0,1,0,0,1,0,18000,0,1,94,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",14,0
"951",951,2779,12,0,1,0,0,55.6,0,0,0,0,0,0,0,0,31500,0,1,94,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"High School","High School","Midwest","White/Other",12,0
"952",952,2780,16,0,0,0,0,60.66,0,0,0,1,0,0,1,0,62000,0,1,94,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"953",953,2784,16,0,1,0,0,57.25,0,1,0,0,0,0,0,0,18000,0,0,87,0,10.3,10911,756.35,1248.27,1248.27,10,10,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",16,0
"954",954,2786,12,0,1,0,0,65.82,0,0,0,0,0,0,0,0,18000,0,1,98,0,8.9,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",12,0
"955",955,2787,13,0,0,0,0,60.23,0,0,0,0,0,0,0,0,22500,0,1,98,0,8.9,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",13,0
"956",956,2791,13,0,1,0,0,57.13,0,0,0,0,0,0,0,0,0,1,1,99,0,7.7,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",13,0
"957",957,2793,15,0,1,0,0,63.97,1,0,0,0,0,0,1,0,62000,0,0,99,0,8.9,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"Missing","Some College","Midwest","White/Other",15,0
"958",958,2794,14,0,1,0,0,57.58,0,0,0,0,0,0,0,0,62000,0,1,99,0,8.9,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"High School","High School","Midwest","White/Other",14,0
"959",959,2798,16,0,0,0,0,56.43,0,0,0,0,0,0,0,0,14000,0,1,99,0,11.6,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"960",960,2799,17,0,1,0,0,65.97,0,0,0,1,0,0,0,0,22500,0,1,99,0,8.5,10911,756.35,1248.27,1248.27,15,15,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",17,0
"961",961,2802,16,0,0,0,0,65.79,0,0,0,0,0,0,0,0,22500,0,1,99,0,6.3,10911,756.35,1248.27,1248.27,10,10,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"962",962,2805,16,0,0,0,0,68.21,0,0,0,0,0,0,1,0,31500,0,1,97,0,6.4,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","Some College","Midwest","White/Other",16,0
"963",963,2809,13,0,1,0,0,57.36,0,0,1,0,0,0,0,0,62000,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",13,0
"964",964,2810,16,0,0,0,0,65.44,0,0,0,1,0,0,0,1,62000,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"965",965,2811,13,0,1,0,0,60.8,0,0,1,0,0,0,0,0,31500,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",13,0
"966",966,2812,16,0,1,0,0,62.57,0,0,0,1,0,0,1,0,31500,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"967",967,2813,14,0,1,0,0,57.89,0,0,0,0,0,0,0,0,0,1,1,96,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"High School","High School","Midwest","White/Other",14,0
"968",968,2814,16,0,0,0,0,64.73,0,0,1,0,0,0,0,0,14000,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",16,0
"969",969,2815,15,0,1,0,0,65.93,0,0,0,0,0,0,0,0,18000,0,1,99,0,7.7,10911,756.35,1248.27,1248.27,25,25,1,0,0,FALSE,"High School","High School","Midwest","White/Other",15,0
"970",970,2816,15,0,0,0,0,61.1,0,0,0,1,0,0,0,0,22500,0,1,100,0,7,10911,756.35,1248.27,1248.27,40,40,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",15,0
"971",971,2817,15,0,1,0,0,65.51,0,0,0,0,0,1,0,0,18000,0,1,99,0,10,10911,756.35,1248.27,1248.27,9,9,1,0,0,FALSE,"High School","Voc","Midwest","White/Other",15,0
"972",972,2819,13,0,0,0,0,60.07,0,0,0,0,0,0,0,0,31500,0,1,95,0,11.6,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",13,0
"973",973,2821,14,0,1,0,0,62.81,0,0,0,0,0,0,0,0,14000,0,1,95,0,11.6,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",14,0
"974",974,2823,12,0,1,0,0,60.2,0,0,0,0,0,0,0,0,22500,0,0,100,0,6.7,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",12,0
"975",975,2824,14,0,0,0,0,59.18,0,0,0,1,0,1,0,0,62000,0,1,100,0,6.7,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","Voc","Midwest","White/Other",14,0
"976",976,2826,16,0,1,1,0,56.01,0,0,0,0,0,0,0,0,9500,0,1,1,1,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"High School","High School","Midwest","Black",16,0
"977",977,2832,15,0,0,1,0,56.92,1,0,0,0,0,1,0,0,14000,0,1,35,1,7.7,10911,756.35,1248.27,1248.27,2,2,1,0,0,FALSE,"Missing","Voc","Midwest","Black",15,0
"978",978,2836,15,0,0,1,0,61.53,1,0,0,0,1,0,0,0,0,1,1,27,1,7.2,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"Missing","Missing","Midwest","Black",15,0
"979",979,2839,16,0,1,0,0,57.48,0,0,0,0,0,0,0,0,18000,0,1,93,0,13.5,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"980",980,2840,16,0,0,0,0,65.53,0,0,0,1,0,0,0,0,22500,0,1,93,0,13.5,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",16,0
"981",981,2844,16,0,0,0,0,56.74,0,0,1,0,1,0,0,0,14000,0,1,84,0,13.7,10911,756.35,1248.27,1248.27,50,50,1,0,0,FALSE,"Some College","Missing","Midwest","White/Other",16,0
"982",982,2847,12,0,0,0,0,65.56,0,0,0,0,0,0,0,0,31500,0,1,93,1,8,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",12,0
"983",983,2848,16,0,0,0,0,63.21,0,0,0,1,0,0,0,1,31500,0,1,93,1,8,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"984",984,2849,15,0,0,0,0,66.45,0,0,0,1,0,0,0,1,3500,0,0,93,1,8,10911,756.35,1248.27,1248.27,20,20,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",15,0
"985",985,2850,17,0,0,0,0,59,0,1,0,0,0,0,0,0,22500,0,0,95,0,7.2,10911,756.35,1248.27,1248.27,2,2,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",17,0
"986",986,2851,15,0,0,0,0,64.09,0,0,0,1,0,0,0,1,62000,0,1,95,0,7.2,10911,756.35,1248.27,1248.27,2,2,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",15,0
"987",987,2855,12,0,1,1,0,56.15,1,0,0,0,0,0,0,0,14000,0,0,1,0,7.2,10911,756.35,1248.27,1248.27,3,3,1,0,0,FALSE,"Missing","High School","Midwest","Black",12,0
"988",988,2870,17,0,0,0,0,56.52,0,0,0,1,0,0,1,0,62000,0,1,99,0,6.6,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",17,0
"989",989,2872,12,0,0,0,0,56.43,0,0,0,0,0,1,0,0,22500,0,1,97,0,10.4,10911,756.35,1248.27,1248.27,40,40,1,0,0,FALSE,"High School","Voc","Midwest","White/Other",12,0
"990",990,2873,16,0,1,0,0,62.05,0,0,0,1,0,0,0,1,18000,0,0,97,0,10.4,10911,756.35,1248.27,1248.27,40,40,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"991",991,2877,16,0,0,0,0,55.79,0,0,1,0,0,1,0,0,14000,0,1,97,0,10.4,10911,756.35,1248.27,1248.27,40,40,1,0,0,FALSE,"Some College","Voc","Midwest","White/Other",16,0
"992",992,2879,16,0,1,0,0,58.85,0,1,0,0,0,0,0,0,31500,0,1,97,0,10.4,10911,756.35,1248.27,1248.27,40,40,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",16,0
"993",993,2880,16,0,1,0,0,56.03,0,0,0,0,0,0,0,0,14000,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,15,15,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"994",994,2881,16,0,0,0,0,56.19,0,1,0,0,0,0,0,0,22500,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,15,15,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",16,0
"995",995,2883,13,0,0,0,0,55.32,0,0,0,1,0,0,0,0,62000,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,15,15,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",13,0
"996",996,2886,15,0,0,0,0,64.26,0,0,0,0,0,0,0,0,18000,0,1,96,0,7.2,10911,756.35,1248.27,1248.27,15,15,1,0,0,FALSE,"High School","High School","Midwest","White/Other",15,0
"997",997,2887,16,0,0,0,0,60.95,0,0,0,0,0,0,0,0,22500,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"998",998,2888,13,0,0,0,0,62.79,0,0,0,1,0,0,1,0,18000,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",13,0
"999",999,2889,16,0,0,0,0,57.3,0,0,0,1,0,0,1,0,31500,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"1000",1000,2890,15,0,0,0,0,57.96,0,0,0,1,0,0,0,1,62000,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",15,0
"1001",1001,2891,16,0,1,0,0,62.16,0,0,0,1,0,0,0,1,62000,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1002",1002,2894,16,0,1,0,0,62.4,1,0,0,0,0,0,0,1,18000,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"Missing","College Grad","Midwest","White/Other",16,0
"1003",1003,2895,14,0,0,0,0,64.14,0,0,0,1,0,0,0,1,31500,0,1,70,1,5.5,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",14,0
"1004",1004,2896,16,0,0,0,0,62.87,0,0,0,1,0,0,0,1,31500,0,1,100,1,5.6,10721,916.86,1016.17,1016.17,1,1,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1005",1005,2898,17,0,0,0,0,59.1,0,0,0,0,0,0,0,0,31500,0,1,100,1,5.6,10721,916.86,1016.17,1016.17,1,1,1,0,0,FALSE,"High School","High School","Midwest","White/Other",17,0
"1006",1006,2901,16,0,1,0,0,55.15,0,0,0,0,0,0,0,0,22500,0,1,90,0,14,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1007",1007,2904,14,0,0,0,0,58.23,0,1,0,0,0,0,1,0,18000,0,1,90,0,14,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"Voc","Some College","Midwest","White/Other",14,0
"1008",1008,2905,16,0,1,0,0,63.23,1,0,0,0,0,1,0,0,3500,0,1,90,0,14,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"Missing","Voc","Midwest","White/Other",16,0
"1009",1009,2907,16,0,0,0,0,61.96,0,0,0,0,0,0,0,0,18000,0,1,99,1,5.6,10721,916.86,1016.17,1016.17,1,1,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1010",1010,2908,16,0,1,0,0,61.13,0,0,0,1,0,0,1,0,31500,0,1,100,0,11.1,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"1011",1011,2909,16,0,0,0,0,64.23,0,1,0,0,0,0,0,0,0,1,1,81,0,11.1,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",16,0
"1012",1012,2910,16,0,1,0,0,67.1,0,0,0,1,0,0,0,0,62000,0,1,81,0,11.1,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",16,0
"1013",1013,2913,16,0,0,0,0,57.26,0,0,0,1,0,0,0,1,62000,0,1,81,0,11.1,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1014",1014,2914,16,0,1,0,0,67.92,0,0,0,1,0,0,0,1,22500,0,0,81,0,11.1,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1015",1015,2916,16,0,1,0,0,60.67,0,0,0,1,0,0,0,1,62000,0,1,100,1,7.8,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1016",1016,2919,15,0,0,0,0,55.89,0,1,0,0,0,1,0,0,14000,0,0,100,1,7.8,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"Voc","Voc","Midwest","White/Other",15,0
"1017",1017,2920,16,0,1,0,0,57.55,0,0,0,0,0,0,0,0,31500,0,1,97,0,13.8,11427,616.63,1166.28,1166.28,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1018",1018,2921,15,0,1,0,0,56.83,0,0,1,0,0,0,0,0,9500,0,1,97,0,13.8,11427,616.63,1166.28,1166.28,20,20,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",15,0
"1019",1019,2924,17,0,0,0,0,65.4,1,0,0,0,0,0,0,1,18000,0,1,27,1,6.3,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"Missing","College Grad","Midwest","White/Other",17,0
"1020",1020,2928,17,0,1,0,0,65.23,0,0,1,0,0,0,0,0,22500,0,1,93,1,11.8,10250,935.33,1125.87,1125.87,1,1,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",17,0
"1021",1021,2929,12,0,1,0,0,61.62,0,0,0,0,0,0,0,0,18000,0,0,93,1,11.8,10250,935.33,1125.87,1125.87,1,1,1,0,0,FALSE,"High School","High School","Midwest","White/Other",12,0
"1022",1022,2930,16,0,0,0,0,63.67,0,0,0,0,0,0,0,0,22500,0,1,93,1,11.8,10250,935.33,1125.87,1125.87,1,1,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1023",1023,2932,16,0,0,0,0,55.38,0,0,0,0,0,0,0,0,62000,0,1,100,0,17.7,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1024",1024,2933,12,0,0,0,0,58.85,0,0,0,1,0,0,0,0,31500,0,1,100,0,17.7,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",12,0
"1025",1025,2935,16,0,1,0,0,66.8,0,0,0,0,0,0,0,0,18000,0,1,96,0,7.7,11427,616.63,1166.28,1166.28,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1026",1026,2936,16,0,1,0,0,65.31,0,0,0,1,0,0,0,0,0,1,1,96,0,7.3,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",16,0
"1027",1027,2937,15,0,1,0,0,65.48,1,0,0,0,0,0,1,0,9500,0,1,96,0,7.3,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"Missing","Some College","Midwest","White/Other",15,0
"1028",1028,2938,17,0,0,0,0,65.2,0,0,0,1,0,0,0,1,62000,0,1,96,0,7.3,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",17,0
"1029",1029,2939,16,0,1,0,0,68.78,0,0,0,1,0,0,0,1,22500,0,1,97,0,5.3,10721,916.86,1016.17,1016.17,25,25,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1030",1030,2940,15,0,0,0,0,56,0,0,0,0,0,0,0,0,31500,0,1,97,0,5.3,10721,916.86,1016.17,1016.17,25,25,1,0,0,FALSE,"High School","High School","Midwest","White/Other",15,0
"1031",1031,2941,16,0,0,0,0,61.54,0,0,0,1,0,0,0,0,14000,0,1,97,0,5.3,10721,916.86,1016.17,1016.17,25,25,1,0,0,FALSE,"College Grad","High School","Midwest","White/Other",16,0
"1032",1032,2943,16,0,1,0,0,55.63,0,0,0,0,0,0,0,0,22500,0,1,97,0,5.3,10721,916.86,1016.17,1016.17,25,25,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1033",1033,2944,16,0,0,0,0,61.97,1,0,0,0,1,0,0,0,3500,0,1,97,0,5.3,10721,916.86,1016.17,1016.17,25,25,1,0,0,FALSE,"Missing","Missing","Midwest","White/Other",16,0
"1034",1034,2946,17,0,0,0,0,63.37,0,0,0,0,0,0,0,0,22500,0,1,100,0,4.9,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"High School","High School","Midwest","White/Other",17,0
"1035",1035,2948,16,0,1,0,0,59.45,1,0,0,0,0,0,0,0,3500,0,0,100,0,4.9,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"Missing","High School","Midwest","White/Other",16,0
"1036",1036,2949,15,0,1,0,0,59.62,0,0,0,1,0,0,0,1,31500,0,1,100,0,4.9,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",15,0
"1037",1037,2950,16,0,1,0,0,55.44,0,0,0,1,0,0,0,1,62000,0,1,100,0,4.9,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1038",1038,2951,17,0,1,0,0,61.75,0,0,0,0,0,0,0,0,62000,0,1,99,0,14,11427,616.63,1166.28,1166.28,10,10,1,0,0,FALSE,"High School","High School","Midwest","White/Other",17,0
"1039",1039,2954,16,0,1,0,0,58,0,0,1,0,0,0,0,1,62000,0,1,90,0,14,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"Some College","College Grad","Midwest","White/Other",16,0
"1040",1040,2955,16,0,1,0,0,64.51,0,0,1,0,0,1,0,0,9500,0,1,96,0,13.8,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"Some College","Voc","Midwest","White/Other",16,0
"1041",1041,2957,15,0,0,0,0,64,0,1,0,0,0,0,0,0,31500,0,1,96,0,13.8,11427,616.63,1166.28,1166.28,15,15,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",15,0
"1042",1042,2960,16,0,1,0,0,60.31,0,0,0,0,0,0,0,0,22500,0,1,100,0,13.8,11427,616.63,1166.28,1166.28,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1043",1043,2962,14,0,0,0,0,55.65,0,0,0,0,0,0,0,0,62000,0,1,100,0,7.6,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"High School","High School","Midwest","White/Other",14,0
"1044",1044,2964,16,0,1,0,0,61.16,0,0,0,0,0,0,0,0,0,1,1,100,0,7.6,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1045",1045,2966,16,0,1,0,0,62.71,0,0,0,0,0,0,0,0,9500,0,1,100,0,7.6,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1046",1046,2967,16,0,1,0,0,55.31,0,0,0,0,0,1,0,0,9500,0,1,100,0,7.6,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"High School","Voc","Midwest","White/Other",16,0
"1047",1047,2971,16,0,1,0,0,59.17,0,0,0,0,0,1,0,0,0,1,1,100,0,7.6,10721,916.86,1016.17,1016.17,7,7,1,0,0,FALSE,"High School","Voc","Midwest","White/Other",16,0
"1048",1048,2974,16,0,0,0,0,64.01,0,0,0,1,0,0,1,0,18000,0,1,98,0,7.3,10721,916.86,1016.17,1016.17,15,15,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"1049",1049,2976,14,0,0,0,0,56.96,0,0,0,1,0,0,0,1,31500,0,1,95,0,14,11427,616.63,1166.28,1166.28,35,35,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",14,0
"1050",1050,2977,18,0,1,0,0,65.59,0,0,0,0,0,0,1,0,18000,0,1,95,0,14,11427,616.63,1166.28,1166.28,35,35,1,0,0,FALSE,"High School","Some College","Midwest","White/Other",18,0
"1051",1051,2979,16,0,0,0,0,55.86,0,1,0,0,0,1,0,0,31500,0,0,99,0,16,10250,935.33,1125.87,1125.87,20,20,1,0,0,FALSE,"Voc","Voc","Midwest","White/Other",16,0
"1052",1052,2980,15,0,1,0,0,61.81,0,0,1,0,0,0,0,1,22500,0,1,99,0,16,10250,935.33,1125.87,1125.87,20,20,1,0,0,FALSE,"Some College","College Grad","Midwest","White/Other",15,0
"1053",1053,2981,16,0,0,0,0,65.79,0,0,0,0,0,0,0,0,22500,0,1,99,0,16,10250,935.33,1125.87,1125.87,20,20,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1054",1054,2982,13,0,1,0,0,62.61,0,0,0,1,0,0,0,1,18000,0,1,99,0,16,10250,935.33,1125.87,1125.87,20,20,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",13,0
"1055",1055,2983,17,0,0,0,1,65.11,0,0,0,1,0,0,0,1,22500,0,1,100,0,10,10250,935.33,1125.87,1125.87,25,25,1,0,0,FALSE,"College Grad","College Grad","Midwest","Hispanic",17,0
"1056",1056,2984,14,0,0,0,0,63.95,0,0,0,0,0,0,0,0,62000,0,1,100,0,10,10250,935.33,1125.87,1125.87,25,25,1,0,0,FALSE,"High School","High School","Midwest","White/Other",14,0
"1057",1057,2987,13,0,1,0,0,58.71,1,0,0,0,0,0,0,1,14000,0,1,100,0,12.3,10250,935.33,1125.87,1125.87,25,25,1,0,0,FALSE,"Missing","College Grad","Midwest","White/Other",13,0
"1058",1058,2988,16,0,0,0,0,60.2,0,0,0,0,0,0,0,0,18000,0,1,100,0,12.3,10250,935.33,1125.87,1125.87,25,25,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1059",1059,2990,16,0,0,0,0,64.08,0,1,0,0,0,1,0,0,22500,0,1,99,0,8.4,10721,916.86,1016.17,1016.17,35,35,1,0,0,FALSE,"Voc","Voc","Midwest","White/Other",16,0
"1060",1060,2992,16,0,0,0,0,58.02,0,0,0,0,0,0,0,0,62000,0,1,97,0,15.9,11427,616.63,1166.28,1166.28,110,110,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1061",1061,2993,12,0,1,0,0,56.85,1,0,0,0,0,0,0,1,62000,0,1,97,0,15.9,11427,616.63,1166.28,1166.28,110,110,1,0,0,FALSE,"Missing","College Grad","Midwest","White/Other",12,0
"1062",1062,2994,16,0,0,0,0,59.84,0,0,0,0,0,0,0,0,31500,0,1,97,0,15.9,11427,616.63,1166.28,1166.28,110,110,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1063",1063,2995,12,0,0,0,0,57.42,0,0,1,0,0,0,0,0,31500,0,1,97,0,15.9,11427,616.63,1166.28,1166.28,110,110,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",12,0
"1064",1064,2996,13,0,1,0,0,59.78,0,0,0,0,0,0,0,0,3500,0,1,97,0,15.9,11427,616.63,1166.28,1166.28,110,110,1,0,0,FALSE,"High School","High School","Midwest","White/Other",13,0
